	ID	Label	Area	cm2	Circ	Slice	AR	Round	Solidity	Mean.Green	Mean.Blue	Mean.Red
2457	ID_52	0015-1365	7999	1.24984375	0.6	1	2.3	0.4	1	167.1	158.9	183.5
2458	ID_52	0016-1597	9647	1.50734375	0.7	1	2	0.5	1	44.4	52.6	136
2459	ID_52	0017-1601	9720	1.51875	0.6	1	2	0.5	0.9	45.1	50.7	128.4
2460	ID_52	0018-1643	10269	1.60453125	0.7	1	2	0.5	1	44.1	51.1	134.2
2461	ID_52	0019-1643	6045	0.94453125	0.6	1	2.8	0.4	0.9	165.9	158.6	181
2462	ID_52	0020-1679	8247	1.28859375	0.7	1	2.2	0.4	1	166.9	158.3	182.9
2463	ID_52	0021-1882	9221	1.44078125	0.6	1	2	0.5	0.9	46.6	52.4	130.8
2464	ID_52	0022-1935	9141	1.42828125	0.7	1	2.1	0.5	1	46.8	53.8	134
2465	ID_52	0023-1955	9289	1.45140625	0.6	1	2	0.5	0.9	51.8	58.9	140
2466	ID_52	0024-1974	8102	1.2659375	0.5	1	2.4	0.4	1	166.9	159	181.4
2467	ID_52	0025-1988	8153	1.27390625	0.7	1	2.3	0.4	1	46.6	53.4	132.9
2468	ID_52	0026-2211	9090	1.4203125	0.7	1	2	0.5	1	45.9	50.8	129.4
2469	ID_52	0027-2220	8174	1.2771875	0.6	1	2	0.5	0.9	48.1	52.2	129.9
2470	ID_52	0028-2274	9741	1.52203125	0.7	1	1.9	0.5	1	44.5	51.7	132.8
2471	ID_52	0029-2290	9118	1.4246875	0.7	1	2.1	0.5	0.9	48	53	133.8
2472	ID_52	0030-2300	10591	1.65484375	0.7	1	1.9	0.5	1	46.6	53.3	134.6
2533	ID_53	0001-0470	13379	2.09046875	0.7	1	1.7	0.6	1	96.2	35.2	75.4
2534	ID_53	0002-0490	13284	2.075625	0.7	1	1.7	0.6	0.9	95.2	34.9	74
2535	ID_53	0003-0499	12920	2.01875	0.7	1	1.8	0.6	0.9	67.1	19.6	144.7
2536	ID_53	0004-0524	11802	1.8440625	0.7	1	1.7	0.6	0.9	65.9	17.6	146
2537	ID_53	0005-0837	13806	2.1571875	0.7	1	1.6	0.6	1	91.2	32.9	69.6
2538	ID_53	0006-0857	18310	2.8609375	0.7	1	1.6	0.6	0.9	33.4	23.8	94.4
2539	ID_53	0007-0877	10628	1.660625	0.6	1	2	0.5	0.9	127	29.7	150.8
2540	ID_53	0008-0888	10360	1.61875	0.6	1	1.9	0.5	0.9	129.8	30.9	153.3
2541	ID_53	0009-1158	14040	2.19375	0.6	1	1.9	0.5	0.9	36.7	23.7	132
2542	ID_53	0010-1155	12765	1.99453125	0.7	1	1.7	0.6	0.9	40.4	26.5	129.3
2543	ID_53	0011-1160	13523	2.11296875	0.7	1	1.8	0.6	1	75	23.4	143.5
2544	ID_53	0012-1169	11607	1.81359375	0.7	1	1.8	0.6	0.9	126.3	33.2	149.9
2545	ID_53	0013-1422	14126	2.2071875	0.7	1	1.9	0.5	1	67.5	19.1	143.5
2546	ID_53	0014-1427	12914	2.0178125	0.7	1	1.8	0.6	1	35.8	22.7	128.1
2547	ID_53	0015-1444	14506	2.2665625	0.7	1	1.8	0.6	0.9	66.5	20.1	147.1
2548	ID_53	0016-1451	16193	2.53015625	0.8	1	1.7	0.6	1	31.8	22.5	99.9
2549	ID_53	0017-1751	14343	2.24109375	0.6	1	1.8	0.5	0.9	30.3	21.5	107.4
2550	ID_53	0018-1832	15925	2.48828125	0.7	1	1.8	0.6	1	34	24.1	98.4
2551	ID_53	0019-1835	14493	2.26453125	0.7	1	1.7	0.6	1	35.8	25.6	106.5
2552	ID_53	0020-1859	12635	1.97421875	0.7	1	1.7	0.6	0.9	73.2	23	140.8
2593	ID_54	0001-0707	22815	3.56484375	0.4	1	2.1	0.5	0.9	64.7	81.4	55.5
2594	ID_54	0002-0744	24450	3.8203125	0.4	1	2.4	0.4	0.9	64.7	33.1	153.3
2595	ID_54	0003-0758	25132	3.926875	0.4	1	2.6	0.4	0.8	138.7	50.3	165.3
2596	ID_54	0004-0789	24533	3.83328125	0.3	1	2.2	0.5	0.8	100.1	52.2	71.4
2597	ID_54	0005-1128	23221	3.62828125	0.5	1	2.5	0.4	0.9	134.8	44.9	161.1
2598	ID_54	0006-1157	24665	3.85390625	0.4	1	2.3	0.4	0.9	56	46.7	133.8
2599	ID_54	0007-1169	24038	3.7559375	0.4	1	2.3	0.4	0.9	47.7	39.1	131.5
2600	ID_54	0008-1192	25801	4.03140625	0.2	1	2.1	0.5	0.8	100.6	59.8	80.9
2601	ID_54	0009-1541	20868	3.260625	0.4	1	2.7	0.4	0.9	60.8	78.2	48.5
2602	ID_54	0010-1580	22317	3.48703125	0.4	1	2.3	0.4	0.8	67.5	82.4	58.7
2603	ID_54	0011-1596	25674	4.0115625	0.5	1	2.3	0.4	0.9	51.6	42.1	133.3
2604	ID_54	0012-1619	21837	3.41203125	0.3	1	2.5	0.4	0.8	53.9	44.6	131.6
2605	ID_54	0013-2100	24780	3.871875	0.5	1	2.4	0.4	0.9	49.3	39.9	131.8
2606	ID_54	0014-2128	27308	4.266875	0.4	1	2.2	0.5	0.9	59.2	49.1	137.4
2607	ID_54	0015-2138	25185	3.93515625	0.5	1	2	0.5	0.9	50	40.2	132.6
2608	ID_54	0016-2170	22493	3.51453125	0.4	1	2.4	0.4	0.9	134	42.3	158.2
2641	ID_55	0001-0686	66697	10.42140625	0.6	1	1.6	0.6	0.9	46	35.2	121.5
2642	ID_55	0002-0677	54529	8.52015625	0.5	1	2.1	0.5	0.9	83.5	42.3	74.9
2643	ID_55	0003-0698	50854	7.9459375	0.6	1	1.7	0.6	0.9	53.5	40.8	128.5
2644	ID_55	0004-0700	48997	7.65578125	0.6	1	1.4	0.7	0.9	59.2	45.4	130.1
2645	ID_55	0005-1091	53656	8.38375	0.5	1	1.8	0.6	0.9	102.6	45.7	138.4
2646	ID_55	0006-1114	54549	8.52328125	0.6	1	1.9	0.5	0.9	40.8	30.9	118.2
2647	ID_55	0007-1108	44352	6.93	0.5	1	2.1	0.5	0.9	85.7	43.9	80
2648	ID_55	0008-1112	50909	7.95453125	0.6	1	1.5	0.7	1	61.2	45.6	128.9
2649	ID_55	0009-1594	46814	7.3146875	0.6	1	1.8	0.6	0.9	54.3	40.8	125.3
2650	ID_55	0010-1609	47255	7.38359375	0.5	1	1.9	0.5	0.9	85.5	44.1	77.4
2651	ID_55	0011-1623	49911	7.79859375	0.6	1	1.4	0.7	0.9	92.9	43.1	126.9
2652	ID_55	0012-1629	45407	7.09484375	0.5	1	1.8	0.6	0.9	81.3	43	75.1
2653	ID_55	0013-2036	53214	8.3146875	0.5	1	2.1	0.5	0.9	98.3	42.7	132
2654	ID_55	0014-2065	48547	7.58546875	0.5	1	2	0.5	0.9	102.8	50.3	135.5
2655	ID_55	0015-2092	50467	7.88546875	0.5	1	1.8	0.6	0.9	79.7	40.1	68.6
2656	ID_55	0016-2121	44263	6.91609375	0.6	1	2	0.5	0.9	52.3	37.7	126.4
2657	ID_55	0017-2514	55503	8.67234375	0.7	1	1.5	0.7	0.9	48	37	119.3
2658	ID_55	0018-2552	46491	7.26421875	0.5	1	1.8	0.5	0.9	84.7	45.6	77.3
2659	ID_55	0019-2574	48796	7.624375	0.5	1	2.3	0.4	0.9	100.7	45	134.4
2660	ID_55	0020-2577	46771	7.30796875	0.5	1	1.8	0.6	0.9	97.6	40.6	131.9
2701	ID_56	0001-0410	37571	5.87046875	0.4	1	1.4	0.7	0.9	101.1	88	119.4
2702	ID_56	0002-0429	33291	5.20171875	0.4	1	1.1	0.9	0.8	97.7	81.6	117.6
2703	ID_56	0003-0458	34445	5.38203125	0.5	1	1.2	0.9	0.9	99.3	85.5	118.3
2704	ID_56	0005-1011	34375	5.37109375	0.3	1	1.4	0.7	0.7	98.2	83.5	115.4
2705	ID_56	0006-1044	30241	4.72515625	0.5	1	1.1	0.9	0.9	98.7	81.8	117.3
2706	ID_56	0007-1066	30926	4.8321875	0.3	1	1.1	0.9	0.9	97.9	81.5	115.8
2707	ID_56	0009-1504	33975	5.30859375	0.5	1	1.1	0.9	0.9	98.5	80.9	116
2708	ID_56	0010-1513	32010	5.0015625	0.4	1	1	1	0.9	99.1	81.5	116.4
2709	ID_56	0011-1548	32819	5.12796875	0.4	1	1.4	0.7	0.8	99.8	84.1	116.2
2710	ID_56	0013-2079	32977	5.15265625	0.4	1	1.3	0.8	0.8	100.1	82.9	117.2
2711	ID_56	0014-2105	36332	5.676875	0.3	1	1.3	0.8	0.8	99.1	83.1	115.6
2712	ID_56	0015-2100	35369	5.52640625	0.5	1	1.1	0.9	0.9	101	82.7	118.3
2737	ID_57	0001-0826	84898	13.2653125	0.5	1	1.6	0.6	1	89.7	77.6	144.4
2738	ID_57	0002-0829	80707	12.61046875	0.6	1	1.6	0.6	1	86	71.4	141.5
2739	ID_57	0003-0873	83804	13.094375	0.6	1	1.6	0.6	1	86.6	70.7	145.7
2740	ID_57	0004-1494	82640	12.9125	0.6	1	1.7	0.6	1	85.3	68.3	142.6
2741	ID_57	0005-2102	87506	13.6728125	0.6	1	1.6	0.6	1	91.6	77.1	147.5
2742	ID_57	0006-2099	82662	12.9159375	0.6	1	1.6	0.6	1	88.7	73.7	141.5
2743	ID_57	0007-2145	84808	13.25125	0.6	1	1.6	0.6	1	89.8	75.9	142.5
2758	ID_58	0001-1008	222417	34.75265625	0.7	1	2.1	0.5	1	120.9	108.9	147.9
2759	ID_58	0002-1043	218470	34.1359375	0.7	1	2	0.5	1	116.4	102.9	144.3
2760	ID_58	0005-1874	219307	34.26671875	0.7	1	2	0.5	1	117.6	103.7	143.3
2761	ID_58	0006-1904	215238	33.6309375	0.7	1	2.1	0.5	1	117.1	101.5	142.2
2770	ID_59	0001-0679	112237	17.53703125	0.7	1	1.7	0.6	1	131.9	60.7	181.6
2771	ID_59	0002-0702	109044	17.038125	0.6	1	2.1	0.5	0.9	133.3	63.8	185.2
2772	ID_59	0004-1176	110505	17.26640625	0.5	1	2.2	0.5	0.9	133.5	60.9	185.8
2773	ID_59	0005-1695	115061	17.97828125	0.6	1	2.1	0.5	0.9	133.6	60.3	185.5
2785	ID_60	0001-0644	26045	4.06953125	0.6	1	2.2	0.4	0.9	71.4	36.9	107.1
2786	ID_60	0002-0713	26664	4.16625	0.6	1	2.2	0.5	0.9	70.9	35.1	108.5
2787	ID_60	0003-0720	26773	4.18328125	0.5	1	2.3	0.4	0.9	70.2	34.5	107.9
2788	ID_60	0004-0721	26423	4.12859375	0.6	1	2.2	0.5	0.9	70.1	35.2	108.5
2789	ID_60	0005-1093	27280	4.2625	0.5	1	2.3	0.4	0.9	70.9	35.9	108.1
2790	ID_60	0006-1092	25740	4.021875	0.5	1	2.4	0.4	0.9	72.7	37.2	108.5
2791	ID_60	0007-1167	26861	4.19703125	0.5	1	2.2	0.4	0.9	71.6	35.2	109.7
2792	ID_60	0008-1184	25724	4.019375	0.6	1	2.3	0.4	0.9	69.4	33.9	106.5
2793	ID_60	0009-1511	25865	4.04140625	0.5	1	2.3	0.4	0.9	68.6	33.5	104.1
2794	ID_60	0010-1544	26106	4.0790625	0.5	1	2.3	0.4	0.9	70.8	35.3	106
2795	ID_60	0011-1618	26654	4.1646875	0.5	1	2.3	0.4	0.9	74.6	39.4	108.6
2796	ID_60	0012-1633	26148	4.085625	0.5	1	2.3	0.4	0.9	73.1	37.9	107.5
2797	ID_60	0013-2050	27470	4.2921875	0.5	1	2.2	0.5	0.9	67.3	31.3	105.1
2798	ID_60	0014-2084	26591	4.15484375	0.5	1	2.2	0.4	0.9	71.8	35.9	107
2799	ID_60	0015-2093	26537	4.14640625	0.6	1	2.3	0.4	0.9	70.7	35.7	105.9
2800	ID_60	0016-2096	26045	4.06953125	0.6	1	2.2	0.4	0.9	71.4	36.9	107.1
2833	ID_61	0001-0991	9315	1.45546875	0.8	1	1	1	1	26.9	22.3	36.9
2834	ID_61	0002-1025	9510	1.4859375	0.9	1	1	1	1	50.1	103.4	26.7
2835	ID_61	0003-1062	9571	1.49546875	0.9	1	1	1	1	54.4	105.3	30.3
2836	ID_61	0004-1071	9315	1.45546875	0.8	1	1	1	1	26.9	22.3	36.9
2837	ID_61	0005-1082	10343	1.61609375	0.8	1	1	1	1	32.4	25.7	90.3
2838	ID_61	0006-1280	10165	1.58828125	0.8	1	1.1	1	1	31.6	25.1	92.8
2839	ID_61	0007-1310	10513	1.64265625	0.9	1	1.1	0.9	1	55.7	24.9	166.8
2840	ID_61	0008-1322	10794	1.6865625	0.8	1	1	1	1	156.2	31.1	183.5
2841	ID_61	0009-1332	10023	1.56609375	0.9	1	1	1	1	29.9	24.2	91
2842	ID_61	0010-1336	9471	1.47984375	0.8	1	1.1	0.9	1	27.6	23	38.3
2843	ID_61	0011-1484	10825	1.69140625	0.8	1	1.1	0.9	1	62.3	24.8	169.4
2844	ID_61	0012-1509	11061	1.72828125	0.8	1	1.1	0.9	1	153.2	30.8	180.1
2845	ID_61	0013-1505	9279	1.44984375	0.9	1	1	1	1	52.6	104.1	26.5
2846	ID_61	0014-1524	10317	1.61203125	0.9	1	1	1	1	30.3	24.2	87.8
2847	ID_61	0015-1524	9307	1.45421875	0.7	1	1	1	1	28.5	23.8	38.4
2848	ID_61	0016-1703	9383	1.46609375	0.9	1	1	1	1	50.8	101.3	26.9
2849	ID_61	0017-1721	9258	1.4465625	0.9	1	1	1	1	51.5	103	28.4
2850	ID_61	0018-1758	11049	1.72640625	0.9	1	1	1	1	56.6	24.8	166.9
2851	ID_61	0019-1766	9367	1.46359375	0.9	1	1	1	1	26.5	21.3	36
2852	ID_61	0020-1773	9294	1.4521875	0.8	1	1	1	1	28	22.9	37.9
2853	ID_61	0021-1998	10298	1.6090625	0.9	1	1	1	1	29.2	22.6	89
2854	ID_61	0022-2042	11122	1.7378125	0.8	1	1	1	1	56.7	26.6	164.3
2855	ID_61	0023-2042	9249	1.44515625	0.9	1	1	1	1	51.6	101.6	29.3
2856	ID_61	0024-2043	9769	1.52640625	0.9	1	1	1	1	50.5	102	25.6
2857	ID_61	0025-2044	10429	1.62953125	0.9	1	1.1	0.9	1	153.9	33.3	182
2908	ID_62	0001-0546	81008	12.6575	0.4	1	5.1	0.2	0.9	100.4	84.8	148.2
2909	ID_62	0002-0638	89086	13.9196875	0.3	1	5.4	0.2	0.8	92.9	74.1	142.1
2910	ID_62	0003-0660	79028	12.348125	0.3	1	5.4	0.2	0.8	100.4	81.6	145.7
2911	ID_62	0004-1507	88739	13.86546875	0.3	1	5.3	0.2	0.8	101.4	82.2	147.4
2912	ID_62	0005-1489	83213	13.00203125	0.4	1	4.8	0.2	0.9	112	93.9	151.9
2913	ID_62	0006-1530	70320	10.9875	0.3	1	5.3	0.2	0.8	89.1	72.4	137.4
2914	ID_62	0007-2457	100986	15.7790625	0.3	1	5.7	0.2	0.8	97	78.6	139.9
2915	ID_62	0008-2417	91825	14.34765625	0.3	1	5.1	0.2	0.8	110.1	92.6	149.5
2916	ID_62	0009-2434	85163	13.30671875	0.3	1	4.8	0.2	0.8	103.2	84.9	145.2
2936	ID_63	0002-0742	54188	8.466875	0.5	1	3.4	0.3	1	22.9	20	75.1
2937	ID_63	0003-0742	52430	8.1921875	0.5	1	3.6	0.3	0.9	20	17.2	74.2
2938	ID_63	0004-0756	51184	7.9975	0.5	1	3.8	0.3	1	21.1	18.7	76.2
2939	ID_63	0005-1421	50580	7.903125	0.5	1	3.5	0.3	1	22.9	20.2	75.7
2940	ID_63	0006-1427	52398	8.1871875	0.5	1	3.4	0.3	0.9	22	19.4	73.8
2941	ID_63	0007-1454	53374	8.3396875	0.5	1	3.4	0.3	1	25.3	22.1	76.1
2942	ID_63	0008-1470	49066	7.6665625	0.5	1	3.8	0.3	1	25.5	23.2	77.6
2943	ID_63	0009-2010	51771	8.08921875	0.5	1	3.4	0.3	1	25.4	23	76.2
2944	ID_63	0010-2087	50792	7.93625	0.5	1	3.4	0.3	0.9	26.3	23.3	77.6
2945	ID_63	0011-2122	54155	8.46171875	0.5	1	3.5	0.3	0.9	22.7	20.1	73.7
2946	ID_63	0012-2178	53550	8.3671875	0.5	1	3.5	0.3	0.9	23.5	21.4	75
2947	ID_63	0013-2761	53441	8.35015625	0.5	1	3.1	0.3	1	25.1	22.4	74.7
2948	ID_63	0014-2777	52730	8.2390625	0.4	1	3	0.3	0.8	24.1	21.7	73.8
2949	ID_63	0015-2788	52578	8.2153125	0.5	1	3.7	0.3	0.9	25.3	22.2	75.8
2950	ID_63	0001-0700	52388	8.185625	0.5	1	3.5	0.3	0.9	25.2	22.8	76.3
2983	ID_64	0001-0588	7661	1.19703125	0.8	1	1.1	0.9	1	28.7	58.3	23.6
2984	ID_64	0002-0601	7888	1.2325	0.9	1	1	1	1	46.3	88.1	21.9
2985	ID_64	0003-0624	8054	1.2584375	0.8	1	1.1	0.9	1	34.5	66.3	28.2
2986	ID_64	0004-0660	9405	1.46953125	0.8	1	1.1	0.9	1	130.1	42.2	90.7
2987	ID_64	0007-0780	10859	1.69671875	0.6	1	1.2	0.9	0.9	62.2	28.1	158.4
2988	ID_64	0008-0818	9379	1.46546875	0.6	1	1.1	0.9	0.9	47.7	38.9	110.8
2989	ID_64	0009-0841	10042	1.5690625	0.8	1	1.1	0.9	1	44.8	38.7	114.4
2990	ID_64	0010-0849	9621	1.50328125	0.7	1	1	1	1	26.4	18.3	86.7
2991	ID_64	0011-0990	11092	1.733125	0.7	1	1.2	0.9	0.9	146.2	32.2	172.7
2992	ID_64	0012-1015	10176	1.59	0.8	1	1	1	1	94.2	30.3	48.1
2993	ID_64	0013-1027	10390	1.6234375	0.8	1	1	1	0.9	62.5	24.7	161.6
2994	ID_64	0014-1052	9388	1.466875	0.7	1	1.1	0.9	1	23	16.9	80.8
2995	ID_64	0015-1239	9465	1.47890625	0.7	1	1.1	0.9	1	32.4	24.1	90.7
2996	ID_64	0016-1241	9434	1.4740625	0.8	1	1.1	0.9	1	96.5	29.5	46.4
2997	ID_64	0017-1260	10042	1.5690625	0.7	1	1.1	0.9	0.9	60.2	25.4	155.9
2998	ID_64	0018-1283	9031	1.41109375	0.8	1	1.1	0.9	1	131.9	40.2	89.8
2999	ID_64	0019-1434	10109	1.57953125	0.8	1	1.1	0.9	1	100.4	29.7	51.7
3000	ID_64	0020-1452	9682	1.5128125	0.8	1	1.1	0.9	1	48.4	40.2	110.1
3001	ID_64	0021-1481	8462	1.3221875	0.9	1	1.1	0.9	1	50.7	92.3	21.2
3002	ID_64	0022-1534	9731	1.52046875	0.8	1	1.1	0.9	1	48.4	41.2	114.1
3003	ID_64	0023-1652	10819	1.69046875	0.8	1	1.2	0.8	1	63.9	27.8	159.8
3004	ID_64	0024-1670	10457	1.63390625	0.7	1	1.1	0.9	1	149.4	29.5	174.5
3005	ID_64	0025-1691	8800	1.375	0.9	1	1.2	0.8	1	52.5	94.7	24
3006	ID_64	0026-1730	8647	1.35109375	0.9	1	1	1	1	51.9	95	23.4
3007	ID_64	0027-1929	10343	1.61609375	0.8	1	1.1	0.9	1	62.5	26.7	159.8
3008	ID_64	0028-1931	9248	1.445	0.8	1	1.1	0.9	1	130.5	42.2	88.9
3009	ID_64	0029-1968	9244	1.444375	0.9	1	1.1	0.9	1	47.1	40.5	113.6
3010	ID_64	0030-1995	7795	1.21796875	0.9	1	1.2	0.8	1	34.6	64.8	28.2
3067	ID_65	0001-0604	20997	3.28078125	0.7	1	1.7	0.6	0.9	57.6	46.9	139
3068	ID_65	0002-0614	16633	2.59890625	0.7	1	1.6	0.6	0.9	82.1	42	59.1
3069	ID_65	0003-0636	21333	3.33328125	0.6	1	1.6	0.6	0.9	56.5	44.2	136.9
3070	ID_65	0004-0631	20584	3.21625	0.7	1	1.5	0.7	0.9	111.7	59.8	151.4
3071	ID_65	0005-0636	22258	3.4778125	0.7	1	1.6	0.6	0.9	54.7	42.7	138.1
3072	ID_65	0006-0871	13378	2.0903125	0.4	1	2	0.5	0.8	129.6	91.7	154.6
3073	ID_65	0007-0891	20385	3.18515625	0.6	1	1.7	0.6	0.9	126.6	58	152.3
3074	ID_65	0008-0887	19827	3.09796875	0.6	1	1.6	0.6	0.9	54.2	43.3	136.3
3075	ID_65	0009-0901	21701	3.39078125	0.7	1	1.5	0.7	0.9	110.4	58.7	151.2
3076	ID_65	0010-0923	21616	3.3775	0.7	1	1.6	0.6	0.9	58.1	45.8	137.1
3077	ID_65	0011-1150	16407	2.56359375	0.7	1	1.9	0.5	0.9	81	43.6	59.7
3078	ID_65	0012-1162	20016	3.1275	0.7	1	1.5	0.7	0.9	129	60.4	153.1
3079	ID_65	0013-1173	16122	2.5190625	0.7	1	1.9	0.5	0.9	82.8	44.9	61.1
3080	ID_65	0014-1186	20110	3.1421875	0.7	1	1.4	0.7	0.9	111	57.1	151.3
3081	ID_65	0015-1193	15920	2.4875	0.7	1	1.7	0.6	0.9	81.5	43.1	58.3
3082	ID_65	0016-1420	20854	3.2584375	0.7	1	1.5	0.7	0.9	110.1	55.3	151
3083	ID_65	0017-1433	20167	3.15109375	0.7	1	1.6	0.6	0.9	126.1	58.3	148.2
3084	ID_65	0018-1420	11769	1.83890625	0.4	1	2	0.5	0.7	130.7	91.7	154.6
3085	ID_65	0019-1448	20427	3.19171875	0.7	1	1.6	0.6	0.9	127.1	56.7	150.1
3086	ID_65	0020-1475	16787	2.62296875	0.6	1	1.8	0.5	0.9	79.3	40.4	54.9
3087	ID_65	0021-1706	14005	2.18828125	0.4	1	1.7	0.6	0.8	129.4	89.3	153.3
3088	ID_65	0022-1723	19758	3.0871875	0.7	1	1.5	0.7	0.9	108.7	54.7	148.3
3089	ID_65	0023-1726	19366	3.0259375	0.8	1	1.6	0.6	1	107.7	55.1	148.5
3090	ID_65	0024-1756	20031	3.12984375	0.7	1	1.4	0.7	0.9	58.1	45.9	134.2
3091	ID_65	0025-1777	18765	2.93203125	0.6	1	1.8	0.6	0.9	56.8	45.8	133.2
3143	ID_66	0002-0883	14676	2.293125	0.8	1	1.1	0.9	1	132.4	62.4	105
3144	ID_66	0003-0897	14796	2.311875	0.8	1	1.3	0.8	1	135	65.7	108.2
3145	ID_66	0004-0902	12612	1.970625	0.7	1	1.3	0.8	0.9	139	39.6	173.2
3146	ID_66	0005-1205	16221	2.53453125	0.7	1	1.1	0.9	0.9	131.1	61.4	102.6
3147	ID_66	0006-1235	15993	2.49890625	0.8	1	1.5	0.7	1	77.3	103.2	98.3
3148	ID_66	0007-1287	13937	2.17765625	0.7	1	1.2	0.8	0.9	134.8	65.6	107.6
3149	ID_66	0008-1321	12998	2.0309375	0.8	1	1.1	0.9	1	140.9	45.9	171.4
3150	ID_66	0009-1534	11377	1.77765625	0.9	1	1.2	0.9	1	78.8	102.9	99.9
3151	ID_66	0010-1550	9459	1.47796875	0.8	1	1.1	0.9	1	92.5	101.2	152.9
3152	ID_66	0011-1612	12694	1.9834375	0.8	1	1.2	0.9	1	137.6	42.7	169.7
3153	ID_66	0012-1634	13311	2.07984375	0.9	1	1.2	0.8	1	79.5	104	100.6
3154	ID_66	0013-1915	13812	2.158125	0.7	1	1.2	0.8	0.9	128.9	64	103
3155	ID_66	0014-1964	13976	2.18375	0.7	1	1.4	0.7	0.9	144.3	44.9	178.4
3156	ID_66	0015-1977	15710	2.4546875	0.9	1	1.1	0.9	1	75.3	100.7	94.3
3157	ID_66	0001-0784	8903	1.39109375	0.9	1	1	1	1	77.3	103.3	97.4
3190	ID_67	0001-0932	25467	3.97921875	0.6	1	1.5	0.7	0.9	83.9	52	117.5
3191	ID_67	0002-0965	28712	4.48625	0.5	1	1.3	0.8	0.9	82	48.9	109.5
3192	ID_67	0003-0952	20793	3.24890625	0.7	1	1.4	0.7	0.9	81.8	46.2	111.1
3193	ID_67	0004-0990	23759	3.71234375	0.6	1	1.5	0.7	0.9	78.2	47.1	114.8
3194	ID_67	0005-1313	19969	3.12015625	0.7	1	1.4	0.7	0.9	79.6	43.1	113.2
3195	ID_67	0006-1332	28673	4.48015625	0.7	1	1.4	0.7	0.9	80.2	46.4	117.7
3196	ID_67	0007-1403	26875	4.19921875	0.7	1	1.4	0.7	0.9	78.6	43.3	110.4
3197	ID_67	0008-1480	22533	3.52078125	0.7	1	1.4	0.7	0.9	79.8	44.6	110.1
3198	ID_67	0009-1743	24114	3.7678125	0.7	1	1.4	0.7	0.9	76.2	43.5	114.9
3199	ID_67	0010-1750	23368	3.65125	0.7	1	1.4	0.7	0.9	80	49.5	117.3
3200	ID_67	0011-1815	21929	3.42640625	0.5	1	1.2	0.8	0.9	82.7	46.1	116.1
3201	ID_67	0012-1826	20158	3.1496875	0.7	1	1.2	0.8	0.9	80.4	46.6	115.6
3202	ID_67	0013-2169	24368	3.8075	0.6	1	1.7	0.6	0.9	81.8	49	117.1
3203	ID_67	0014-2180	17755	2.77421875	0.6	1	1.7	0.6	0.9	79.8	44.5	115.8
3204	ID_67	0015-2197	21733	3.39578125	0.7	1	1.3	0.8	0.9	79.7	45.8	111.5
3205	ID_67	0016-2205	22821	3.56578125	0.7	1	1.3	0.7	0.9	82.8	46.6	117.7
3238	ID_68	0001-0333	105969	16.55765625	0.5	1	2.1	0.5	0.8	69.6	87.9	103.1
3239	ID_68	0002-0424	134093	20.95203125	0.4	1	2.4	0.4	0.8	63.1	86.2	87.9
3240	ID_68	0003-0442	122905	19.20390625	0.4	1	2.2	0.4	0.8	65.3	88.1	92.7
3241	ID_68	0004-1313	115613	18.06453125	0.5	1	2.3	0.4	0.9	70.9	89.5	99.5
3242	ID_68	0005-1351	136162	21.2753125	0.4	1	2.4	0.4	0.8	66.2	88.6	90.7
3243	ID_68	0006-1386	119692	18.701875	0.4	1	2.3	0.4	0.9	71.6	89.5	99.3
3244	ID_68	0007-2157	109848	17.16375	0.4	1	2.2	0.5	0.8	68.1	88.8	94.3
3245	ID_68	0008-2190	111481	17.41890625	0.5	1	2.2	0.5	0.9	70.5	86.1	96.3
3262	ID_69	0001-0628	146496	22.89	0.5	1	2.9	0.4	0.9	62.4	53.3	72.7
3263	ID_69	0002-0606	131848	20.60125	0.4	1	2.7	0.4	0.9	64.2	54.8	73.9
3264	ID_69	0003-0645	138367	21.61984375	0.5	1	3.1	0.3	0.9	62	52.6	76
3265	ID_69	0004-0664	145853	22.78953125	0.4	1	2.6	0.4	1	67.6	57.9	77.6
3266	ID_69	0005-1550	125340	19.584375	0.5	1	2.1	0.5	0.9	65.7	55.1	76.4
3267	ID_69	0006-1615	125212	19.564375	0.5	1	2.2	0.5	0.9	63.6	53.3	72.6
3268	ID_69	0007-1678	146522	22.8940625	0.3	1	2.4	0.4	0.9	59.1	50.7	69.3
3269	ID_69	0009-1730	129497	20.23390625	0.4	1	2.3	0.4	1	59.6	49.2	72.7
3270	ID_69	0010-2573	147427	23.03546875	0.4	1	2.8	0.4	0.9	56	45.8	70.1
3271	ID_69	0011-2586	143091	22.35796875	0.4	1	2.7	0.4	0.9	64.3	54.3	75
3272	ID_69	0012-2580	133941	20.92828125	0.4	1	2.6	0.4	0.9	72.3	60.8	84.5
3273	ID_69	0013-2614	142899	22.32796875	0.4	1	2.8	0.4	1	69	59.8	79.1
3298	ID_70	0001-0535	116941	18.27203125	0.7	1	1.5	0.7	1	170	157.3	186.3
3299	ID_70	0002-0542	124929	19.52015625	0.7	1	1.5	0.7	1	168.9	160.2	186.4
3300	ID_70	0003-0571	127954	19.9928125	0.7	1	1.4	0.7	1	171.2	159	183.5
3301	ID_70	0004-1260	125797	19.65578125	0.7	1	1.5	0.7	1	171.2	157	186.5
3302	ID_70	0005-1374	116909	18.26703125	0.7	1	1.6	0.6	1	168.8	156.9	184.3
