 	ID	Label	Color	Area	cm2	Mean	StdDev	Mode	Min	Max	Circ.	Slice	AR	Round	Solidity	MinThr	MaxThr
1627	ID_31	0018-1212	Green	13759	2.14984375	45	13.4	42	22	92	0.6	2	1.3	0.8	1	0	255
1628	ID_31	0019-1275	Green	12638	1.9746875	54.3	11.8	48	35	114	0.7	2	1.3	0.8	1	0	255
1629	ID_31	0020-1272	Green	13127	2.05109375	162.7	22.1	192	80	203	0.7	2	1	1	1	0	255
1630	ID_31	0021-1459	Green	16728	2.61375	111	20.1	110	65	168	0.5	2	1.5	0.7	1	0	255
1631	ID_31	0022-1477	Green	13621	2.12828125	107.8	21.6	87	60	162	0.5	2	1.2	0.9	1	0	255
1632	ID_31	0023-1501	Green	14777	2.30890625	107.7	18.8	110	67	192	0.6	2	1	1	1	0	255
1633	ID_31	0024-1585	Green	14867	2.32296875	162.6	21.6	177	87	200	0.7	2	1.2	0.8	1	0	255
1634	ID_31	0025-1748	Green	13484	2.106875	22.9	20.8	10	4	107	0.7	2	1.2	0.8	1	0	255
1635	ID_31	0001-0163	Blue	15559	2.43109375	13.7	14.8	5	0	72	0.5	3	1.2	0.8	1	0	255
1636	ID_31	0002-0183	Blue	11922	1.8628125	16.2	10.3	10	0	73	0.6	3	1.2	0.8	0.9	0	255
1637	ID_31	0003-0241	Blue	17303	2.70359375	38.5	14	25	16	115	0.6	3	1.4	0.7	1	0	255
1638	ID_31	0004-0257	Blue	13260	2.071875	15.3	13.4	8	1	96	0.7	3	1.2	0.8	1	0	255
1639	ID_31	0005-0251	Blue	11825	1.84765625	40.8	14.4	37	16	122	0.7	3	1	1	1	0	255
1640	ID_31	0006-0514	Blue	11850	1.8515625	15.4	18.4	3	0	128	0.7	3	1.3	0.8	1	0	255
1641	ID_31	0007-0521	Blue	11442	1.7878125	15.4	10.9	8	0	71	0.6	3	1.2	0.8	1	0	255
1642	ID_31	0008-0564	Blue	15647	2.44484375	12.2	14.3	0	0	67	0.6	3	1.5	0.7	1	0	255
1643	ID_31	0009-0579	Blue	14062	2.1971875	8.9	10.6	0	0	63	0.7	3	1.3	0.8	1	0	255
1644	ID_31	0010-0576	Blue	11748	1.835625	17.4	10.2	12	0	69	0.7	3	1.2	0.8	1	0	255
1645	ID_31	0011-0850	Blue	19235	3.00546875	92.4	21.7	107	37	159	0.6	3	1.5	0.7	1	0	255
1646	ID_31	0012-0868	Blue	14715	2.29921875	17.9	14	7	2	112	0.7	3	1.2	0.8	1	0	255
1647	ID_31	0013-0878	Blue	12812	2.001875	17.7	14.7	7	1	90	0.6	3	1.1	0.9	1	0	255
1648	ID_31	0014-0877	Blue	12249	1.91390625	93.8	20.3	94	34	182	0.6	3	1.1	0.9	1	0	255
1649	ID_31	0015-0957	Blue	10843	1.69421875	12.6	14.2	0	0	81	0.8	3	1	1	1	0	255
1650	ID_31	0016-1141	Blue	15036	2.349375	15.7	9.8	11	0	74	0.6	3	1.3	0.8	1	0	255
1651	ID_31	0017-1177	Blue	13886	2.1696875	10.2	13.2	0	0	64	0.6	3	1.1	0.9	1	0	255
1652	ID_31	0018-1212	Blue	13759	2.14984375	10.5	11.9	0	0	66	0.6	3	1.3	0.8	1	0	255
1653	ID_31	0019-1275	Blue	12638	1.9746875	102.8	18.7	116	48	158	0.7	3	1.3	0.8	1	0	255
1654	ID_31	0020-1272	Blue	13127	2.05109375	15.6	9	9	0	87	0.7	3	1	1	1	0	255
1655	ID_31	0021-1459	Blue	16728	2.61375	41.4	13.3	34	18	107	0.5	3	1.5	0.7	1	0	255
1656	ID_31	0022-1477	Blue	13621	2.12828125	40	14.1	27	14	113	0.5	3	1.2	0.9	1	0	255
1657	ID_31	0023-1501	Blue	14777	2.30890625	40.9	16.4	29	18	137	0.6	3	1	1	1	0	255
1658	ID_31	0024-1585	Blue	14867	2.32296875	16.3	9.2	12	0	70	0.7	3	1.2	0.8	1	0	255
1659	ID_31	0025-1748	Blue	13484	2.106875	17.2	18	6	0	105	0.7	3	1.2	0.8	1	0	255
1660	ID_32	0001-0280	Red	124174	19.4021875	95.1	65.5	30	0	255	0.4	1	1.7	0.6	0.8	0	255
1661	ID_32	0002-0330	Red	143351	22.39859375	91.9	64.3	32	3	255	0.4	1	1.6	0.6	0.9	0	255
1662	ID_32	0003-0320	Red	97039	15.16234375	101.4	67.5	14	0	255	0.4	1	1.4	0.7	0.8	0	255
1663	ID_32	0004-0282	Red	282	0.0440625	98.9	33.1	129	34	154	0.7	1	1.6	0.6	0.8	0	255
1664	ID_32	0005-0370	Red	142	0.0221875	109.2	6.6	105	91	125	0.6	1	1.6	0.6	0.8	0	255
1665	ID_32	0006-0454	Red	103	0.01609375	105.9	7.3	101	91	123	0.8	1	1.6	0.6	0.9	0	255
1666	ID_32	0007-0485	Red	109	0.01703125	105.7	5.8	109	85	116	0.8	1	1.9	0.5	0.9	0	255
1667	ID_32	0008-0572	Red	109	0.01703125	111.8	6.9	108	91	127	0.5	1	2.3	0.4	0.7	0	255
1668	ID_32	0009-0577	Red	153	0.02390625	113.6	5.6	110	102	129	0.4	1	2.9	0.3	0.7	0	255
1669	ID_32	0010-1056	Red	146884	22.950625	88.3	63	10	3	255	0.4	1	1.8	0.5	0.8	0	255
1670	ID_32	0011-1057	Red	148775	23.24609375	92.1	70	255	4	255	0.4	1	1.8	0.6	0.8	0	255
1671	ID_32	0012-1080	Red	129581	20.24703125	95.5	76	255	2	255	0.3	1	2	0.5	0.8	0	255
1672	ID_32	0013-1792	Red	144913	22.64265625	103.2	75.3	255	2	255	0.4	1	1.8	0.6	0.8	0	255
1673	ID_32	0014-1882	Red	128341	20.05328125	88.3	68.1	16	0	255	0.3	1	1.9	0.5	0.8	0	255
1674	ID_32	0015-1917	Red	131994	20.6240625	89.7	63.3	14	3	255	0.3	1	1.5	0.7	0.8	0	255
1675	ID_32	0016-1719	Red	101	0.01578125	136.1	26.5	155	63	188	0.8	1	1.5	0.7	0.9	0	255
1676	ID_32	0017-1735	Red	132	0.020625	140.8	13.5	132	103	162	0.9	1	1.4	0.7	0.9	0	255
1677	ID_32	0018-1770	Red	116	0.018125	133.2	19.1	152	62	161	0.5	1	2.1	0.5	0.7	0	255
1678	ID_32	0001-0280	Green	124174	19.4021875	70.5	61.9	19	0	255	0.4	2	1.7	0.6	0.8	0	255
1679	ID_32	0002-0330	Green	143351	22.39859375	69.3	61.7	8	0	255	0.4	2	1.6	0.6	0.9	0	255
1680	ID_32	0003-0320	Green	97039	15.16234375	77.2	64.5	5	0	255	0.4	2	1.4	0.7	0.8	0	255
1681	ID_32	0004-0282	Green	282	0.0440625	79.4	30.2	114	18	137	0.7	2	1.6	0.6	0.8	0	255
1682	ID_32	0005-0370	Green	142	0.0221875	90	9.8	80	72	111	0.6	2	1.6	0.6	0.8	0	255
1683	ID_32	0006-0454	Green	103	0.01609375	82.7	6.5	79	69	100	0.8	2	1.6	0.6	0.9	0	255
1684	ID_32	0007-0485	Green	109	0.01703125	82.4	5.6	81	62	96	0.8	2	1.9	0.5	0.9	0	255
1685	ID_32	0008-0572	Green	109	0.01703125	89.8	6.9	92	68	105	0.5	2	2.3	0.4	0.7	0	255
1686	ID_32	0009-0577	Green	153	0.02390625	91.8	6.3	87	79	109	0.4	2	2.9	0.3	0.7	0	255
1687	ID_32	0010-1056	Green	146884	22.950625	67.1	58.5	7	0	255	0.4	2	1.8	0.5	0.8	0	255
1688	ID_32	0011-1057	Green	148775	23.24609375	71.5	68.7	9	0	255	0.4	2	1.8	0.6	0.8	0	255
1689	ID_32	0012-1080	Green	129581	20.24703125	74.9	73.2	8	0	255	0.3	2	2	0.5	0.8	0	255
1690	ID_32	0013-1792	Green	144913	22.64265625	80.8	74.3	6	0	255	0.4	2	1.8	0.6	0.8	0	255
1691	ID_32	0014-1882	Green	128341	20.05328125	67.7	63.9	6	0	255	0.3	2	1.9	0.5	0.8	0	255
1692	ID_32	0015-1917	Green	131994	20.6240625	70.4	57.8	10	0	255	0.3	2	1.5	0.7	0.8	0	255
1693	ID_32	0016-1719	Green	101	0.01578125	117.5	26.1	98	48	164	0.8	2	1.5	0.7	0.9	0	255
1694	ID_32	0017-1735	Green	132	0.020625	122.2	14	136	87	143	0.9	2	1.4	0.7	0.9	0	255
1695	ID_32	0018-1770	Green	116	0.018125	119.4	17.8	117	54	151	0.5	2	2.1	0.5	0.7	0	255
1696	ID_32	0001-0280	Blue	124174	19.4021875	103.7	66.9	255	0	255	0.4	3	1.7	0.6	0.8	0	255
1697	ID_32	0002-0330	Blue	143351	22.39859375	104.3	59	46	0	255	0.4	3	1.6	0.6	0.9	0	255
1698	ID_32	0003-0320	Blue	97039	15.16234375	91.9	55.1	63	0	255	0.4	3	1.4	0.7	0.8	0	255
1699	ID_32	0004-0282	Blue	282	0.0440625	69.2	27.4	82	10	121	0.7	3	1.6	0.6	0.8	0	255
1700	ID_32	0005-0370	Blue	142	0.0221875	73.4	7.2	67	57	88	0.6	3	1.6	0.6	0.8	0	255
1701	ID_32	0006-0454	Blue	103	0.01609375	69.8	5.9	68	56	85	0.8	3	1.6	0.6	0.9	0	255
1702	ID_32	0007-0485	Blue	109	0.01703125	68.7	5.7	67	48	80	0.8	3	1.9	0.5	0.9	0	255
1703	ID_32	0008-0572	Blue	109	0.01703125	76.2	6.8	78	53	91	0.5	3	2.3	0.4	0.7	0	255
1704	ID_32	0009-0577	Blue	153	0.02390625	78.2	5.9	74	65	95	0.4	3	2.9	0.3	0.7	0	255
1705	ID_32	0010-1056	Blue	146884	22.950625	103.3	60.6	255	0	255	0.4	3	1.8	0.5	0.8	0	255
1706	ID_32	0011-1057	Blue	148775	23.24609375	109.5	62.2	40	0	255	0.4	3	1.8	0.6	0.8	0	255
1707	ID_32	0012-1080	Blue	129581	20.24703125	105.7	65.2	255	0	255	0.3	3	2	0.5	0.8	0	255
1708	ID_32	0013-1792	Blue	144913	22.64265625	117.3	71	255	0	255	0.4	3	1.8	0.6	0.8	0	255
1709	ID_32	0014-1882	Blue	128341	20.05328125	100.8	57	32	0	255	0.3	3	1.9	0.5	0.8	0	255
1710	ID_32	0015-1917	Blue	131994	20.6240625	95.6	55.6	42	0	255	0.3	3	1.5	0.7	0.8	0	255
1711	ID_32	0016-1719	Blue	101	0.01578125	106.9	26.1	125	43	162	0.8	3	1.5	0.7	0.9	0	255
1712	ID_32	0017-1735	Blue	132	0.020625	111.9	14.4	121	70	139	0.9	3	1.4	0.7	0.9	0	255
1713	ID_32	0018-1770	Blue	116	0.018125	95.5	18.6	83	31	126	0.5	3	2.1	0.5	0.7	0	255
1714	ID_33	0001-0635	Red	19285	3.01328125	33.9	20.9	18	11	118	0.8	1	1	1	1	0	255
1715	ID_33	0002-0642	Red	18536	2.89625	33.7	19.9	18	9	117	0.9	1	1	1	1	0	255
1716	ID_33	0003-0679	Red	19281	3.01265625	33	19.4	22	11	116	0.9	1	1	1	1	0	255
1717	ID_33	0004-0682	Red	18344	2.86625	35.5	20.6	21	12	118	0.9	1	1	1	1	0	255
1718	ID_33	0005-0961	Red	20276	3.168125	34.8	23.1	18	10	115	0.9	1	1	1	1	0	255
1719	ID_33	0006-0980	Red	19007	2.96984375	33.1	21.9	18	8	114	0.8	1	1	1	1	0	255
1720	ID_33	0007-0987	Red	19884	3.106875	34.9	21.5	18	11	115	0.9	1	1	1	1	0	255
1721	ID_33	0008-0995	Red	19444	3.038125	31.5	18.5	19	10	116	0.9	1	1	1	1	0	255
1722	ID_33	0009-1339	Red	19380	3.028125	30.3	18.7	19	9	113	0.9	1	1	1	1	0	255
1723	ID_33	0010-1345	Red	18245	2.85078125	34.1	21	20	10	113	0.8	1	1	1	1	0	255
1724	ID_33	0011-1350	Red	19141	2.99078125	32.6	20.3	18	9	113	0.9	1	1	1	1	0	255
1725	ID_33	0012-1384	Red	19181	2.99703125	31.3	19.4	17	10	114	0.9	1	1	1	1	0	255
1726	ID_33	0013-1728	Red	19111	2.98609375	34.2	21.9	20	10	113	0.8	1	1	1	1	0	255
1727	ID_33	0014-1756	Red	19632	3.0675	34	20.9	18	10	112	0.9	1	1	1	1	0	255
1728	ID_33	0015-1764	Red	18946	2.9603125	34	19.3	20	13	114	0.8	1	1	1	1	0	255
1729	ID_33	0016-1769	Red	19390	3.0296875	34	20.3	19	12	111	0.9	1	1	1	1	0	255
1730	ID_33	0001-0635	Green	19285	3.01328125	23.5	17.8	9	4	91	0.8	2	1	1	1	0	255
1731	ID_33	0002-0642	Green	18536	2.89625	23.4	16.9	9	4	91	0.9	2	1	1	1	0	255
1732	ID_33	0003-0679	Green	19281	3.01265625	23.4	16.5	12	5	93	0.9	2	1	1	1	0	255
1733	ID_33	0004-0682	Green	18344	2.86625	25	17.5	12	5	92	0.9	2	1	1	1	0	255
1734	ID_33	0005-0961	Green	20276	3.168125	25.3	19.8	9	4	92	0.9	2	1	1	1	0	255
1735	ID_33	0006-0980	Green	19007	2.96984375	23.7	18.5	10	5	91	0.8	2	1	1	1	0	255
1736	ID_33	0007-0987	Green	19884	3.106875	25	18.7	10	4	91	0.9	2	1	1	1	0	255
1737	ID_33	0008-0995	Green	19444	3.038125	22.4	15.8	11	6	95	0.9	2	1	1	1	0	255
1738	ID_33	0009-1339	Green	19380	3.028125	21.6	16.5	10	3	93	0.9	2	1	1	1	0	255
1739	ID_33	0010-1345	Green	18245	2.85078125	24.6	17.9	12	5	92	0.8	2	1	1	1	0	255
1740	ID_33	0011-1350	Green	19141	2.99078125	23.6	17.6	10	4	91	0.9	2	1	1	1	0	255
1741	ID_33	0012-1384	Green	19181	2.99703125	22.2	16.8	9	5	93	0.9	2	1	1	1	0	255
1742	ID_33	0013-1728	Green	19111	2.98609375	25.2	18.9	10	5	94	0.8	2	1	1	1	0	255
1743	ID_33	0014-1756	Green	19632	3.0675	24.5	18.3	10	5	93	0.9	2	1	1	1	0	255
1744	ID_33	0015-1764	Green	18946	2.9603125	24.8	17	12	7	92	0.8	2	1	1	1	0	255
1745	ID_33	0016-1769	Green	19390	3.0296875	24.5	17.8	11	5	92	0.9	2	1	1	1	0	255
1746	ID_33	0001-0635	Blue	19285	3.01328125	19.2	15.8	7	0	86	0.8	3	1	1	1	0	255
1747	ID_33	0002-0642	Blue	18536	2.89625	18.7	14.5	7	1	82	0.9	3	1	1	1	0	255
1748	ID_33	0003-0679	Blue	19281	3.01265625	18.7	13.8	8	2	80	0.9	3	1	1	1	0	255
1749	ID_33	0004-0682	Blue	18344	2.86625	20.6	15.3	10	3	81	0.9	3	1	1	1	0	255
1750	ID_33	0005-0961	Blue	20276	3.168125	20.6	18	7	1	82	0.9	3	1	1	1	0	255
1751	ID_33	0006-0980	Blue	19007	2.96984375	19	16.1	8	0	81	0.8	3	1	1	1	0	255
1752	ID_33	0007-0987	Blue	19884	3.106875	20.5	17.1	7	0	81	0.9	3	1	1	1	0	255
1753	ID_33	0008-0995	Blue	19444	3.038125	17.9	13.5	8	2	86	0.9	3	1	1	1	0	255
1754	ID_33	0009-1339	Blue	19380	3.028125	16.9	14.4	7	1	76	0.9	3	1	1	1	0	255
1755	ID_33	0010-1345	Blue	18245	2.85078125	19.6	15.3	9	0	81	0.8	3	1	1	1	0	255
1756	ID_33	0011-1350	Blue	19141	2.99078125	18.6	15.4	6	1	81	0.9	3	1	1	1	0	255
1757	ID_33	0012-1384	Blue	19181	2.99703125	17.4	15.1	6	0	76	0.9	3	1	1	1	0	255
1758	ID_33	0013-1728	Blue	19111	2.98609375	20.2	16.5	7	2	79	0.8	3	1	1	1	0	255
1759	ID_33	0014-1756	Blue	19632	3.0675	19.6	16.8	7	0	79	0.9	3	1	1	1	0	255
1760	ID_33	0015-1764	Blue	18946	2.9603125	19.9	14.6	9	2	78	0.8	3	1	1	1	0	255
1761	ID_33	0016-1769	Blue	19390	3.0296875	19.6	16.1	8	2	83	0.9	3	1	1	1	0	255
1762	ID_34	0001-0420	Red	101	0.01578125	63	28.4	33	19	132	0.8	1	1.5	0.7	0.9	0	255
1763	ID_34	0002-0717	Red	126919	19.83109375	172.3	38.9	207	59	223	0.2	1	1.9	0.5	0.9	0	255
1764	ID_34	0003-0736	Red	125691	19.63921875	179.2	34.7	208	57	225	0.1	1	2.1	0.5	0.9	0	255
1765	ID_34	0004-0749	Red	122	0.0190625	62.7	25.7	30	26	150	0.8	1	1.5	0.7	0.9	0	255
1766	ID_34	0005-0968	Red	114	0.0178125	54.3	24.5	49	15	111	0.6	1	2.3	0.4	0.9	0	255
1767	ID_34	0006-0975	Red	136	0.02125	70.1	28.4	31	25	148	0.7	1	2.2	0.5	0.8	0	255
1768	ID_34	0007-1472	Red	109	0.01703125	57.5	29.4	25	7	142	0.9	1	1.4	0.7	0.9	0	255
1769	ID_34	0008-1748	Red	136671	21.35484375	169	38.7	205	49	226	0.2	1	1.9	0.5	0.9	0	255
1770	ID_34	0009-1761	Red	124050	19.3828125	177.8	34.1	206	68	222	0.2	1	2	0.5	0.9	0	255
1771	ID_34	0010-1627	Red	124	0.019375	54.9	31.3	20	10	136	0.8	1	1.2	0.8	0.9	0	255
1772	ID_34	0001-0420	Green	101	0.01578125	75.9	18.1	56	54	126	0.8	2	1.5	0.7	0.9	0	255
1773	ID_34	0002-0717	Green	126919	19.83109375	152.6	40.6	188	41	205	0.2	2	1.9	0.5	0.9	0	255
1774	ID_34	0003-0736	Green	125691	19.63921875	159.2	36.7	189	35	206	0.1	2	2.1	0.5	0.9	0	255
1775	ID_34	0004-0749	Green	122	0.0190625	68.2	18.9	49	38	147	0.8	2	1.5	0.7	0.9	0	255
1776	ID_34	0005-0968	Green	114	0.0178125	60.5	15.8	48	29	103	0.6	2	2.3	0.4	0.9	0	255
1777	ID_34	0006-0975	Green	136	0.02125	80.8	20.7	60	42	145	0.7	2	2.2	0.5	0.8	0	255
1778	ID_34	0007-1472	Green	109	0.01703125	79.1	17.6	64	40	139	0.9	2	1.4	0.7	0.9	0	255
1779	ID_34	0008-1748	Green	136671	21.35484375	151	40.4	188	25	209	0.2	2	1.9	0.5	0.9	0	255
1780	ID_34	0009-1761	Green	124050	19.3828125	159.8	35.8	189	31	208	0.2	2	2	0.5	0.9	0	255
1781	ID_34	0010-1627	Green	124	0.019375	73.6	19.4	59	42	130	0.8	2	1.2	0.8	0.9	0	255
1782	ID_34	0001-0420	Blue	101	0.01578125	75.9	12.4	68	53	123	0.8	3	1.5	0.7	0.9	0	255
1783	ID_34	0002-0717	Blue	126919	19.83109375	35.7	13.3	41	0	123	0.2	3	1.9	0.5	0.9	0	255
1784	ID_34	0003-0736	Blue	125691	19.63921875	34.2	11	34	0	101	0.1	3	2.1	0.5	0.9	0	255
1785	ID_34	0004-0749	Blue	122	0.0190625	77.6	13.9	59	43	130	0.8	3	1.5	0.7	0.9	0	255
1786	ID_34	0005-0968	Blue	114	0.0178125	74.1	11.1	56	53	102	0.6	3	2.3	0.4	0.9	0	255
1787	ID_34	0006-0975	Blue	136	0.02125	86.9	14.8	81	57	128	0.7	3	2.2	0.5	0.8	0	255
1788	ID_34	0007-1472	Blue	109	0.01703125	80.4	15	77	45	124	0.9	3	1.4	0.7	0.9	0	255
1789	ID_34	0008-1748	Blue	136671	21.35484375	35.9	14.1	37	0	119	0.2	3	1.9	0.5	0.9	0	255
1790	ID_34	0009-1761	Blue	124050	19.3828125	34.5	10.9	38	0	103	0.2	3	2	0.5	0.9	0	255
1791	ID_34	0010-1627	Blue	124	0.019375	78.8	15	78	39	112	0.8	3	1.2	0.8	0.9	0	255
1792	ID_35	0001-0632	Red	10420	1.628125	122.6	11.6	115	99	199	0.5	1	1.3	0.8	0.9	0	255
1793	ID_35	0002-0642	Red	10540	1.646875	137.7	12.6	130	113	212	0.6	1	1.3	0.8	1	0	255
1794	ID_35	0003-0652	Red	10716	1.674375	124.3	11.8	117	99	208	0.5	1	1.4	0.7	0.9	0	255
1795	ID_35	0004-0667	Red	10766	1.6821875	133.7	10.5	129	109	220	0.5	1	1.3	0.8	0.9	0	255
1796	ID_35	0005-0938	Red	10326	1.6134375	139.9	12.3	132	113	214	0.7	1	1.3	0.8	1	0	255
1797	ID_35	0006-0959	Red	10585	1.65390625	80.2	26.6	59	52	186	0.4	1	1.4	0.7	0.9	0	255
1798	ID_35	0007-0976	Red	10335	1.61484375	125.6	11.5	116	101	198	0.4	1	1.3	0.8	0.9	0	255
1799	ID_35	0008-0982	Red	11353	1.77390625	117.2	13.4	110	90	208	0.5	1	1.3	0.8	0.9	0	255
1800	ID_35	0009-1236	Red	10958	1.7121875	117.8	12.6	110	96	205	0.5	1	1.3	0.8	0.9	0	255
1801	ID_35	0010-1255	Red	9600	1.5	86.6	20.1	75	62	155	0.6	1	1.3	0.8	0.9	0	255
1802	ID_35	0011-1260	Red	9584	1.4975	123.7	10.3	119	103	190	0.6	1	1.4	0.7	1	0	255
1803	ID_35	0012-1285	Red	9957	1.55578125	124.9	11.4	117	103	190	0.5	1	1.2	0.8	0.9	0	255
1804	ID_35	0013-1525	Red	11020	1.721875	136.2	8.9	132	112	199	0.5	1	1.3	0.8	0.9	0	255
1805	ID_35	0014-1538	Red	10034	1.5678125	125.5	10.1	118	100	195	0.7	1	1.4	0.7	1	0	255
1806	ID_35	0015-1542	Red	11442	1.7878125	121.8	13.2	109	100	220	0.4	1	1.3	0.8	0.9	0	255
1807	ID_35	0016-1557	Red	10568	1.65125	73.5	25.1	56	49	173	0.4	1	1.2	0.8	0.9	0	255
1808	ID_35	0017-1755	Red	10541	1.64703125	122.8	10.7	116	101	176	0.4	1	1.2	0.8	0.9	0	255
1809	ID_35	0018-1762	Red	11157	1.74328125	78.4	26.7	57	52	151	0.4	1	1.2	0.8	0.9	0	255
1810	ID_35	0019-1789	Red	10140	1.584375	72.5	23.8	55	48	159	0.7	1	1.4	0.7	0.9	0	255
1811	ID_35	0020-1805	Red	10700	1.671875	128.2	12.7	117	102	199	0.5	1	1.3	0.8	0.9	0	255
1812	ID_35	0021-2014	Red	10901	1.70328125	137.2	8.9	134	116	187	0.6	1	1.3	0.8	1	0	255
1813	ID_35	0022-2030	Red	11398	1.7809375	79.8	26.7	60	49	148	0.4	1	1.2	0.9	0.9	0	255
1814	ID_35	0023-2031	Red	8257	1.29015625	84.2	22.8	67	59	147	0.5	1	1.3	0.8	0.9	0	255
1815	ID_35	0024-2057	Red	10143	1.58484375	114.1	13.1	105	92	221	0.7	1	1.4	0.7	1	0	255
1816	ID_35	0001-0632	Green	10420	1.628125	35.8	31.3	14	5	121	0.5	2	1.3	0.8	0.9	0	255
1817	ID_35	0002-0642	Green	10540	1.646875	37.4	26.3	18	9	118	0.6	2	1.3	0.8	1	0	255
1818	ID_35	0003-0652	Green	10716	1.674375	33	28.1	14	5	133	0.5	2	1.4	0.7	0.9	0	255
1819	ID_35	0004-0667	Green	10766	1.6821875	37.1	28.7	17	7	136	0.5	2	1.3	0.8	0.9	0	255
1820	ID_35	0005-0938	Green	10326	1.6134375	37	25.1	17	11	123	0.7	2	1.3	0.8	1	0	255
1821	ID_35	0006-0959	Green	10585	1.65390625	32.5	35.4	5	0	147	0.4	2	1.4	0.7	0.9	0	255
1822	ID_35	0007-0976	Green	10335	1.61484375	36.6	30	14	6	118	0.4	2	1.3	0.8	0.9	0	255
1823	ID_35	0008-0982	Green	11353	1.77390625	32.1	30.5	8	4	137	0.5	2	1.3	0.8	0.9	0	255
1824	ID_35	0009-1236	Green	10958	1.7121875	31.7	30.9	10	5	134	0.5	2	1.3	0.8	0.9	0	255
1825	ID_35	0010-1255	Green	9600	1.5	28.5	32	6	1	117	0.6	2	1.3	0.8	0.9	0	255
1826	ID_35	0011-1260	Green	9584	1.4975	30	25.2	14	7	112	0.6	2	1.4	0.7	1	0	255
1827	ID_35	0012-1285	Green	9957	1.55578125	37.6	30.7	14	7	114	0.5	2	1.2	0.8	0.9	0	255
1828	ID_35	0013-1525	Green	11020	1.721875	41.6	28.6	20	13	112	0.5	2	1.3	0.8	0.9	0	255
1829	ID_35	0014-1538	Green	10034	1.5678125	31.9	23.7	14	8	117	0.7	2	1.4	0.7	1	0	255
1830	ID_35	0015-1542	Green	11442	1.7878125	36.8	31.7	14	5	152	0.4	2	1.3	0.8	0.9	0	255
1831	ID_35	0016-1557	Green	10568	1.65125	28.4	32.2	5	0	132	0.4	2	1.2	0.8	0.9	0	255
1832	ID_35	0017-1755	Green	10541	1.64703125	38.6	30.8	15	7	117	0.4	2	1.2	0.8	0.9	0	255
1833	ID_35	0018-1762	Green	11157	1.74328125	32.7	35.3	6	2	123	0.4	2	1.2	0.8	0.9	0	255
1834	ID_35	0019-1789	Green	10140	1.584375	27.8	29.8	7	2	127	0.7	2	1.4	0.7	0.9	0	255
1835	ID_35	0020-1805	Green	10700	1.671875	34.9	27.8	14	7	124	0.5	2	1.3	0.8	0.9	0	255
1836	ID_35	0021-2014	Green	10901	1.70328125	43.9	27	25	14	114	0.6	2	1.3	0.8	1	0	255
1837	ID_35	0022-2030	Green	11398	1.7809375	35.4	34.9	9	3	117	0.4	2	1.2	0.9	0.9	0	255
1838	ID_35	0023-2031	Green	8257	1.29015625	30.8	33.2	7	2	116	0.5	2	1.3	0.8	0.9	0	255
1839	ID_35	0024-2057	Green	10143	1.58484375	31.1	27.8	11	6	154	0.7	2	1.4	0.7	1	0	255
1840	ID_35	0001-0632	Blue	10420	1.628125	24.9	26.2	5	0	126	0.5	3	1.3	0.8	0.9	0	255
1841	ID_35	0002-0642	Blue	10540	1.646875	25.6	23.6	7	0	120	0.6	3	1.3	0.8	1	0	255
1842	ID_35	0003-0652	Blue	10716	1.674375	23.2	24.6	5	0	138	0.5	3	1.4	0.7	0.9	0	255
1843	ID_35	0004-0667	Blue	10766	1.6821875	25.6	24.9	8	0	139	0.5	3	1.3	0.8	0.9	0	255
1844	ID_35	0005-0938	Blue	10326	1.6134375	25.1	23.2	7	0	127	0.7	3	1.3	0.8	1	0	255
1845	ID_35	0006-0959	Blue	10585	1.65390625	26.1	29.6	5	0	150	0.4	3	1.4	0.7	0.9	0	255
1846	ID_35	0007-0976	Blue	10335	1.61484375	25.3	25.1	6	0	122	0.4	3	1.3	0.8	0.9	0	255
1847	ID_35	0008-0982	Blue	11353	1.77390625	23.7	26	3	0	135	0.5	3	1.3	0.8	0.9	0	255
1848	ID_35	0009-1236	Blue	10958	1.7121875	22.1	26.6	5	0	141	0.5	3	1.3	0.8	0.9	0	255
1849	ID_35	0010-1255	Blue	9600	1.5	21	25.8	2	0	108	0.6	3	1.3	0.8	0.9	0	255
1850	ID_35	0011-1260	Blue	9584	1.4975	19.4	21.7	5	0	112	0.6	3	1.4	0.7	1	0	255
1851	ID_35	0012-1285	Blue	9957	1.55578125	26.2	26.1	7	0	116	0.5	3	1.2	0.8	0.9	0	255
1852	ID_35	0013-1525	Blue	11020	1.721875	28.2	24.4	10	1	118	0.5	3	1.3	0.8	0.9	0	255
1853	ID_35	0014-1538	Blue	10034	1.5678125	22.1	20.4	6	0	104	0.7	3	1.4	0.7	1	0	255
1854	ID_35	0015-1542	Blue	11442	1.7878125	26.4	27.2	3	0	158	0.4	3	1.3	0.8	0.9	0	255
1855	ID_35	0016-1557	Blue	10568	1.65125	22.6	27	4	0	140	0.4	3	1.2	0.8	0.9	0	255
1856	ID_35	0017-1755	Blue	10541	1.64703125	27	25.6	7	0	99	0.4	3	1.2	0.8	0.9	0	255
1857	ID_35	0018-1762	Blue	11157	1.74328125	25.6	28.4	6	0	124	0.4	3	1.2	0.8	0.9	0	255
1858	ID_35	0019-1789	Blue	10140	1.584375	22.3	25.4	5	0	132	0.7	3	1.4	0.7	0.9	0	255
1859	ID_35	0020-1805	Blue	10700	1.671875	24.1	24.6	5	0	119	0.5	3	1.3	0.8	0.9	0	255
